dat...date.name.,SPOUT.LEFT.BOTTOM.1FI33513.PV,ROOF.HT.BAY.TOTAL.PWR.1CLBAYTOT_CPV,l_n.2_glass,TMP.GLASS..LEFT.EXIT.1TIC30109.PV,S_AB7_C4_L,re_btm_up_dn,cluster
2016-11-28 14,2.258520795,1.6227471,-0.218782251,0.235481617,-1.274368852,-1.115767524,1.416358637
2016-11-28 15,2.322256935,1.622954781,-0.21661866,0.238909838,-1.179322313,-1.106111602,1.416358637
2016-11-28 16,2.334269849,1.583670792,-0.214931478,0.243843263,-1.120750157,-1.095287039,1.416358637
2016-11-28 17,2.277914866,1.533103814,-0.215902904,0.250356948,-1.028646459,-1.09905544,1.416358637
2016-11-28 18,2.202471176,1.514204528,-0.215613197,0.252288817,-0.923001816,-1.11827894,1.416358637
2016-11-28 19,2.146875702,1.505061724,-0.214561204,0.251654926,-0.836927323,-1.128007047,1.416358637
2016-11-28 20,2.084765609,1.572925002,-0.210190099,0.237485702,-0.770418396,-1.178526644,1.416358637
2016-11-28 21,2.02802712,1.599818331,-0.210523954,0.232756034,-0.67956695,-1.20780409,1.416358637
2016-11-28 22,1.953237425,1.610736075,-0.212386843,0.234062013,-0.599873479,-1.228590537,1.416358637
2016-11-28 23,1.86710346,1.571824469,-0.222209022,0.252932164,-0.572490351,-1.238015893,1.416358637
2016-11-29 00,1.795674573,1.563180001,-0.222943716,0.255284914,-0.565965429,-1.22234277,1.416358637
2016-11-29 01,1.748677054,1.53832515,-0.221073912,0.252124592,-0.529517103,-1.192674887,1.416358637
2016-11-29 02,1.701807855,1.495945205,-0.221748265,0.257734032,-0.47129673,-1.189125849,1.416358637
2016-11-29 03,1.665126565,1.564900556,-0.21949381,0.250268508,-0.44760207,-1.187000596,1.416358637
2016-11-29 04,1.64035226,1.563849385,-0.220311802,0.247612285,-0.41299213,-1.191742021,1.416358637
2016-11-29 05,1.615913745,1.581294639,-0.217891094,0.24154643,-0.38427543,-1.198733136,1.416358637
2016-11-29 06,1.591647855,1.593510135,-0.218712342,0.242232509,-0.316234588,-1.20393433,1.416358637
2016-11-29 07,1.576038667,1.597104352,-0.219307726,0.240897766,-0.230660326,-1.205495232,1.416358637
2016-11-29 08,1.554665027,1.624195845,-0.220019893,0.240024942,-0.165751639,-1.207195781,1.416358637
2016-11-29 09,1.568286578,1.638711053,-0.22332382,0.242187848,-0.117214844,-1.231013702,1.416358637
2016-11-29 10,1.697433627,1.643652346,-0.222074084,0.242002785,-0.144244856,-1.243856707,1.416358637
2016-11-29 11,1.902785149,1.637534005,-0.219686683,0.245092549,-0.202765066,-1.173274446,1.416358637
2016-11-29 12,2.084217336,1.639157913,-0.218088346,0.249954513,-0.251089841,-1.114204208,1.43962545
2016-11-29 13,2.21064126,1.654610992,-0.213760455,0.251203314,-0.311403263,-1.098786864,1.43962545
2016-11-29 14,2.294759505,1.653366718,-0.211933508,0.25411584,-0.335126033,-1.09604673,1.43962545
2016-11-29 15,2.34074909,1.646748076,-0.210918193,0.259079511,-0.332289955,-1.122038401,1.43962545
2016-11-29 16,2.343540007,1.656465695,-0.209294411,0.257180889,-0.326530324,-1.103357088,1.43962545
2016-11-29 17,2.297695497,1.673346595,-0.212218816,0.260370222,-0.323023817,-1.095955303,1.43962545
2016-11-29 18,2.199670236,1.757235614,-0.20770612,0.253866744,-0.31526952,-1.146974052,1.43962545
2016-11-29 19,2.075323033,1.726014896,-0.205004333,0.241696124,-0.322231204,-1.210662724,1.43962545
2016-11-29 20,1.985034884,1.768092666,-0.208805413,0.243438611,-0.315485712,-1.221074675,1.43962545
2016-11-29 21,1.902773791,1.764505814,-0.214081318,0.246610199,-0.33637897,-1.236028034,1.43962545
2016-11-29 22,1.849652601,1.779511994,-0.220319249,0.254900185,-0.356260755,-1.185380202,1.43962545
2016-11-29 23,1.807659017,1.767210465,-0.220972292,0.257177614,-0.38727107,-1.181901386,1.43962545
2016-11-30 00,1.783383905,1.78020959,-0.22075622,0.25530331,-0.365446086,-1.179620558,1.43962545
2016-11-30 01,1.77790551,1.760965188,-0.22235562,0.252265932,-0.30927311,-1.180615562,1.43962545
2016-11-30 02,1.798081331,1.755932726,-0.221928908,0.249068416,-0.273904378,-1.175179009,1.43962545
2016-11-30 03,1.83598796,1.750096617,-0.223202264,0.249884243,-0.25697241,-1.157293756,1.43962545
2016-11-30 04,1.858739784,1.72959646,-0.223247001,0.251599203,-0.261521201,-1.137654769,1.43962545
2016-11-30 05,1.893463716,1.721585649,-0.22052889,0.248538069,-0.268580243,-1.117492535,1.43962545
2016-11-30 06,1.903860045,1.712778556,-0.222121735,0.252012446,-0.284696582,-1.111460643,1.43962545
2016-11-30 07,1.917702679,1.694884327,-0.221923947,0.256229948,-0.249406298,-1.097434606,1.43962545
2016-11-30 09,1.960635425,1.677876491,-0.221017411,0.258034964,-0.27980726,-1.079096388,1.43962545
2016-11-30 10,2.035355667,1.675530778,-0.22209983,0.261387958,-0.345619392,-1.078957064,1.43962545
2016-11-30 11,2.094980386,1.667874562,-0.221100051,0.261483054,-0.402805004,-1.076152229,1.43962545
2016-11-30 12,2.183553107,1.642331481,-0.219794514,0.263712694,-0.4734975,-1.098673954,1.43962545
2016-11-30 13,2.283857282,1.62454519,-0.216013385,0.263484928,-0.511437764,-1.05039438,1.43962545
2016-11-30 14,2.3858238,1.611980349,-0.211594615,0.263871503,-0.497836565,-1.023399863,1.43962545
2016-11-30 15,2.456894655,1.60668144,-0.211399059,0.267604742,-0.481469528,-1.001388378,1.43962545
2016-11-30 16,2.434565512,1.592928937,-0.208714807,0.269144256,-0.516407552,-0.991376692,1.43962545
2016-11-30 17,2.429059181,1.559860729,-0.206018512,0.260733697,-0.521370261,-0.989395567,1.43962545
2016-11-30 18,2.386535237,1.536546963,-0.201088381,0.246152101,-0.539623012,-1.018341481,1.43962545
2016-11-30 19,2.392707721,1.621800921,-0.200750584,0.233856883,-0.625935892,-1.069997137,1.43962545
2016-11-30 20,2.402655272,1.578155742,-0.202392875,0.22621374,-0.712322123,-1.088147477,1.43962545
2016-11-30 21,2.39276377,1.581957715,-0.205199417,0.227614485,-0.818751856,-1.133087131,1.43962545
2016-11-30 22,2.384082928,1.59218096,-0.207094162,0.231567522,-0.889097596,-1.141448948,1.43962545
2016-11-30 23,2.372889071,1.607225928,-0.208001834,0.232226067,-0.926597713,-1.14731106,1.43962545
2016-12-01 00,2.402091134,1.605561004,-0.211807614,0.236424655,-0.935560457,-1.14839488,1.43962545
2016-12-01 01,2.373972479,1.589891936,-0.209596857,0.234019707,-0.935116275,-1.149414311,1.43962545
2016-12-01 02,2.384177855,1.579701095,-0.207612261,0.228151338,-0.924260327,-1.156799454,1.43962545
2016-12-01 03,2.434728232,1.566934653,-0.211708029,0.232426742,-0.937903554,-1.13262004,1.43962545
2016-12-01 04,2.481787642,1.565865731,-0.212150994,0.233351114,-0.964938251,-1.13568897,1.43962545
2016-12-01 05,2.452930593,1.56155817,-0.212013519,0.231852169,-0.975201875,-1.137738053,1.43962545
2016-12-01 06,2.408591134,1.557084811,-0.21366576,0.232688058,-0.973943604,-1.153999319,1.43962545
2016-12-01 07,2.305993278,1.573686613,-0.213914438,0.229131737,-0.955525956,-1.172458786,1.43962545
2016-12-01 08,2.229264967,1.574078899,-0.212958687,0.225982516,-0.957849834,-1.141754564,1.43962545
2016-12-01 09,2.166429646,1.54767031,-0.212773518,0.223795188,-0.980511238,-1.130729233,1.43962545
2016-12-01 10,2.249321633,1.526747351,-0.214901089,0.222075375,-1.007028776,-1.110724837,1.43962545
2016-12-01 11,2.334368157,1.521224974,-0.217636096,0.229142992,-1.09906155,-1.10790829,1.43962545
2016-12-01 12,2.382756256,1.538259057,-0.21438,0.23068089,-1.159853831,-1.126788581,1.43962545
2016-12-01 13,2.429806621,1.550394827,-0.207783026,0.22604956,-1.229098673,-1.164735631,1.462892262
2016-12-01 14,2.457508318,1.529446753,-0.207692115,0.227573209,-1.23941332,-1.106093573,1.462892262
2016-12-01 15,2.479982951,1.52857388,-0.206640534,0.22382887,-1.225205538,-1.046907526,1.462892262
2016-12-01 16,2.455689986,1.535090815,-0.205972789,0.2210249,-1.221955884,-1.060708194,1.462892262
2016-12-01 17,2.37665711,1.540283713,-0.207018311,0.218801943,-1.197594351,-1.077074666,1.462892262
2016-12-01 18,2.282805487,1.57246972,-0.208002081,0.213629083,-1.139457282,-1.099400509,1.462892262
2016-12-01 19,2.201451854,1.569203812,-0.204312381,0.205597048,-1.154351599,-1.131524635,1.462892262
2016-12-01 20,2.145019292,1.54567821,-0.206856077,0.204631401,-1.155710648,-1.144519287,1.462892262
2016-12-01 22,1.970741307,1.558828479,-0.211523857,0.205455902,-1.062083243,-1.185192289,1.462892262
2016-12-01 23,1.880081989,1.438012666,-0.215295846,0.214052175,-0.963544286,-1.243428388,1.462892262
2016-12-02 00,1.82116085,1.527524749,-0.22314661,0.227153101,-0.919392788,-1.209807102,1.462892262
2016-12-02 01,1.779927576,1.580336677,-0.228875899,0.239315229,-0.905166847,-1.183669512,1.462892262
2016-12-02 02,1.719458741,1.570840373,-0.233187197,0.252135092,-0.893184115,-1.130980796,1.462892262
2016-12-02 03,1.669201776,1.593695835,-0.232982423,0.259005635,-0.8871598,-1.137935345,1.462892262
2016-12-02 04,1.634006587,1.659949745,-0.23528356,0.266343203,-0.88593511,-1.167523846,1.462892262
2016-12-02 05,1.59437086,1.643601814,-0.236002596,0.270758231,-0.896217235,-1.137857465,1.462892262
2016-12-02 06,1.566368722,1.657844155,-0.228664899,0.260255202,-0.857977236,-1.148510446,1.462892262
2016-12-02 07,1.541629648,1.637022034,-0.227451692,0.254142237,-0.821027962,-1.167223752,1.462892262
2016-12-02 08,1.519865473,1.643341712,-0.23026953,0.256323302,-0.77430117,-1.175328692,1.462892262
2016-12-02 09,1.542384145,1.676569335,-0.231874865,0.256142689,-0.777429665,-1.192579614,1.462892262
2016-12-02 10,1.677695255,1.639260753,-0.231874264,0.255893162,-0.770982643,-1.186419209,1.462892262
2016-12-02 11,1.867728273,1.610190681,-0.226935683,0.253390537,-0.744643578,-1.143454593,1.462892262
2016-12-02 12,2.012473536,1.526073851,-0.223411743,0.250992173,-0.746491437,-1.110683039,1.462892262
2016-12-02 13,2.162681299,1.520161226,-0.220829471,0.24915953,-0.769922098,-1.073964399,1.462892262
2016-12-02 14,2.282389241,1.558738178,-0.221344029,0.251705234,-0.704062773,-0.987923956,1.462892262
2016-12-02 15,2.378795485,1.539698436,-0.222034747,0.254070302,-0.619855255,-1.008232535,1.462892262
2016-12-02 16,2.405056129,1.571896793,-0.216132688,0.242023767,-0.595064245,-1.012499407,1.462892262
2016-12-02 17,2.380431525,1.565351646,-0.215151492,0.240046868,-0.607699486,-1.014689235,1.462892262
2016-12-02 18,2.2750679,1.572973268,-0.212585206,0.240683201,-0.635667175,-1.035273031,1.462892262
2016-12-02 19,2.133292288,1.63875188,-0.207225114,0.231354258,-0.642191139,-1.083089476,1.462892262
2016-12-02 20,2.045146014,1.732627344,-0.203814247,0.213167986,-0.681149544,-1.139621965,1.462892262
2016-12-02 21,1.961306205,1.698164813,-0.212520608,0.22341025,-0.736331941,-1.147081199,1.462892262
2016-12-02 22,1.899592073,1.696865021,-0.219468584,0.233482941,-0.743042176,-1.192441353,1.462892262
2016-12-02 23,1.864519094,1.681886146,-0.225809887,0.246843364,-0.72852929,-1.209029451,1.462892262
2016-12-03 00,1.827579623,1.678942429,-0.229222884,0.254081094,-0.683385297,-1.185037835,1.462892262
2016-12-03 01,1.804019388,1.681674197,-0.228841385,0.255131134,-0.629468285,-1.169427797,1.462892262
2016-12-03 02,1.783242922,1.678302353,-0.231384137,0.264459718,-0.571092351,-1.155451816,1.462892262
2016-12-03 03,1.773540593,1.723164501,-0.229176934,0.263820578,-0.52551252,-1.153309596,1.462892262
2016-12-03 04,1.776015678,1.720896399,-0.227642375,0.256949213,-0.497900615,-1.149252431,1.462892262
2016-12-03 05,1.803075391,1.743524089,-0.228398175,0.260954041,-0.494163349,-1.133010315,1.462892262
2016-12-03 06,1.816023405,1.748715022,-0.232949003,0.27240886,-0.49361107,-1.122120565,1.462892262
2016-12-03 07,1.844448639,1.756920939,-0.231343943,0.27345488,-0.490830152,-1.122604519,1.462892262
2016-12-03 08,1.858358977,1.779151016,-0.231073089,0.273449426,-0.466592515,-1.127036194,1.462892262
2016-12-03 09,1.871530623,1.757855712,-0.22983127,0.275327982,-0.454408124,-1.115911051,1.462892262
2016-12-03 10,1.955564528,1.674495356,-0.227162352,0.273529429,-0.471813546,-1.111153826,1.462892262
2016-12-03 12,2.281432315,1.631128293,-0.218158475,0.256774622,-0.536403725,-1.07386759,1.462892262
2016-12-03 13,2.426254712,1.658099234,-0.220990405,0.254896982,-0.580341356,-1.069233496,1.462892262
2016-12-03 14,2.507958844,1.675043999,-0.219586587,0.251391707,-0.611283483,-1.040883926,1.462892262
2016-12-03 15,2.528394745,1.682571128,-0.220563784,0.252832806,-0.620085331,-1.020902156,1.486159074
2016-12-03 16,2.509468402,1.691277571,-0.221198804,0.254082373,-0.658154038,-1.010932765,1.486159074
2016-12-03 17,2.482506879,1.775637697,-0.219174155,0.249050974,-0.720119714,-1.030721125,1.486159074
2016-12-03 18,2.399388887,1.758381316,-0.216622357,0.244178389,-0.776278327,-1.05947797,1.486159074
2016-12-03 19,2.328976386,1.740188048,-0.21722256,0.241326758,-0.786552005,-1.071421314,1.486159074
2016-12-03 20,2.252797623,1.715099154,-0.224175202,0.247991824,-0.855463873,-1.078740681,1.486159074
2016-12-03 21,2.168054772,1.6733455,-0.225592737,0.250717462,-0.867602064,-1.096980254,1.486159074
2016-12-03 22,2.091211369,1.676681655,-0.230932438,0.25659274,-0.904070669,-1.091009679,1.486159074
2016-12-03 23,2.043479133,1.664504908,-0.230912855,0.259518518,-0.94821926,-1.099863419,1.486159074
2016-12-04 00,2.012854166,1.648004926,-0.233875484,0.26336296,-0.961720058,-1.103547161,1.486159074
2016-12-04 01,1.983356348,1.623636666,-0.234592593,0.265261318,-0.930544127,-1.101003336,1.486159074
2016-12-04 02,1.977436115,1.613562374,-0.235679733,0.267738163,-0.87147434,-1.091962296,1.486159074
2016-12-04 03,1.969330057,1.611098035,-0.232839996,0.264432477,-0.82034317,-1.082220745,1.486159074
2016-12-04 04,1.950921976,1.610913467,-0.2354943,0.268283934,-0.780935077,-1.084819985,1.486159074
2016-12-04 05,1.9172566,1.609372344,-0.233404433,0.268273627,-0.789957221,-1.083862645,1.486159074
2016-12-04 06,1.885371982,1.607742015,-0.235862418,0.268439098,-0.791199659,-1.078711565,1.486159074
2016-12-04 07,1.887713765,1.601292229,-0.235470029,0.267280424,-0.779067589,-1.085084807,1.486159074
2016-12-04 08,1.897587948,1.605899888,-0.233420317,0.262737689,-0.753311511,-1.077462919,1.486159074
2016-12-04 09,1.896956432,1.550818574,-0.236208595,0.268859195,-0.729844431,-1.062430225,1.486159074
2016-12-04 10,1.947375642,1.596710932,-0.234379271,0.265194351,-0.726226853,-1.061686566,1.486159074
2016-12-04 11,2.025486763,1.58533885,-0.231431274,0.258756136,-0.792802087,-1.037045639,1.486159074
2016-12-04 12,2.149903449,1.541688497,-0.227814119,0.255245431,-0.912873987,-1.004414598,1.486159074
2016-12-04 13,2.257850431,1.537486872,-0.219844665,0.244540851,-1.025112321,-0.971194743,1.486159074
2016-12-04 14,2.381043853,1.52960409,-0.216985401,0.238361013,-1.095650521,-0.960832029,1.486159074
2016-12-04 15,2.440136818,1.516174723,-0.216053007,0.239026528,-1.174119234,-0.997466483,1.486159074
2016-12-04 16,2.481787968,1.528404948,-0.216139605,0.235777629,-1.170338401,-1.004458071,1.486159074
2016-12-04 17,2.478743704,1.51872502,-0.216162117,0.236887925,-1.090753265,-0.979043767,1.486159074
2016-12-04 18,2.455308793,1.520781286,-0.216653929,0.24038383,-1.041905998,-0.967950455,1.486159074
2016-12-04 19,2.418104438,1.51150845,-0.218720048,0.244386028,-1.047242683,-0.990290966,1.486159074
2016-12-04 20,2.332484078,1.533724856,-0.220364968,0.245670805,-1.049280437,-1.014951713,1.486159074
2016-12-04 21,2.253409329,1.552756364,-0.221880891,0.245817504,-1.044610179,-1.063621319,1.486159074
2016-12-04 22,2.205382969,1.650587703,-0.2154584,0.225893133,-1.047625824,-1.142616423,1.486159074
2016-12-04 23,2.190156161,1.607605638,-0.221122251,0.23053869,-1.022680176,-1.111212707,1.486159074
2016-12-05 00,2.158352177,1.593508133,-0.22627067,0.236716218,-0.97394292,-1.111535138,1.486159074
2016-12-05 01,2.17217162,1.578250122,-0.229518444,0.244363166,-0.994464869,-1.200350054,1.486159074
2016-12-05 02,2.190537887,1.597846021,-0.22696181,0.243120944,-1.025524154,-1.260957876,1.486159074
2016-12-05 03,2.237531225,1.565942172,-0.229353782,0.242869829,-1.023223256,-1.2141604,1.486159074
2016-12-05 04,2.275122288,1.524322969,-0.232180351,0.243907324,-1.062798469,-1.192612669,1.486159074
2016-12-05 05,2.297916876,1.542359882,-0.230462166,0.244809705,-1.13742264,-1.175655825,1.486159074
2016-12-05 06,2.290604224,1.563735026,-0.227803725,0.240406605,-1.159948898,-1.166051322,1.486159074
2016-12-05 07,2.276209848,1.535320552,-0.228709013,0.240747791,-1.145328976,-1.15999513,1.486159074
2016-12-05 08,2.261929408,1.583604737,-0.226976729,0.238962644,-1.188170224,-1.128536114,1.486159074
2016-12-05 09,2.254105731,1.580238143,-0.227308629,0.238297746,-1.237901547,-1.113803769,1.486159074
2016-12-05 10,2.315706016,1.615656369,-0.235401454,0.238557915,-1.287811412,-1.083650385,1.486159074
2016-12-05 11,2.371379928,1.620967893,-0.247332927,0.236010811,-1.322168363,-0.997087631,1.486159074
2016-12-05 12,2.417886113,1.669717784,-0.258382256,0.225058668,-1.146956642,-0.996877184,1.486159074
2016-12-05 13,2.486413439,1.899746535,-0.273822161,0.238635161,-0.986247205,-0.901002088,1.486159074
2016-12-05 14,2.543614555,1.90562041,-0.276096856,0.243354065,-0.916668055,-0.850473055,1.486159074
2016-12-05 15,2.560821526,1.951683627,-0.27680918,0.247103792,-0.93524082,-0.843078303,1.509425887
2016-12-05 16,2.584766246,1.943151402,-0.281224661,0.254016438,-0.909324529,-0.863018252,1.509425887
2016-12-05 17,2.56367463,1.912072235,-0.273951953,0.250388038,-0.87105324,-0.974034367,1.509425887
2016-12-05 18,2.50830795,1.895818759,-0.264237393,0.24233678,-0.837893075,-1.097786883,1.509425887
2016-12-05 19,2.419538434,1.925029476,-0.26036793,0.241193939,-0.825829467,-1.123422432,1.509425887
2016-12-05 20,2.358859103,1.933589988,-0.250455353,0.241913093,-0.886132596,-1.155942804,1.509425887
2016-12-05 21,2.307786848,1.916887537,-0.249334324,0.254217685,-1.016476294,-1.206159072,1.509425887
2016-12-05 22,2.232083167,1.874415365,-0.248768232,0.262393723,-1.063374343,-1.237443745,1.509425887
2016-12-05 23,2.157763068,1.808829705,-0.239555973,0.253688149,-1.103813368,-1.312596854,1.509425887
2016-12-06 00,2.103309513,1.850019874,-0.242904913,0.255910444,-1.095174639,-1.352445302,1.509425887
2016-12-06 01,2.04295236,1.857488351,-0.246855853,0.262707288,-1.115043052,-1.331679321,1.509425887
2016-12-06 02,2.019297761,1.869276928,-0.246729401,0.263588543,-1.133723024,-1.288079982,1.509425887
2016-12-06 03,1.95394563,1.84994113,-0.247301933,0.265346256,-1.154647162,-1.312803974,1.509425887
2016-12-06 04,1.864649875,1.825091566,-0.242317616,0.264586224,-1.146070979,-1.329226924,1.509425887
2016-12-06 05,1.823594535,1.827829641,-0.239786095,0.263111802,-1.125645875,-1.347049173,1.509425887
2016-12-06 06,1.804337236,1.864001094,-0.240893067,0.264286395,-1.125041583,-1.344945252,1.509425887
2016-12-06 07,1.777371976,1.836179337,-0.240430034,0.262562888,-1.127599744,-1.355966494,1.509425887
2016-12-06 08,1.729779952,1.838209317,-0.237192577,0.25479025,-1.10238165,-1.376970236,1.509425887
2016-12-06 09,1.695857462,1.898339749,-0.240206897,0.256256517,-1.116244831,-1.388847169,1.509425887
2016-12-06 10,1.76635546,1.888703971,-0.245546667,0.264133702,-1.15633922,-1.36237852,1.509425887
2016-12-06 11,1.82977983,1.89303238,-0.246783637,0.266982167,-1.126754672,-1.323978954,1.509425887
2016-12-06 12,1.88519823,1.952094872,-0.251738518,0.272596747,-1.081886785,-1.293678692,1.509425887
2016-12-06 13,1.969388627,1.93207938,-0.248170524,0.270516745,-1.046202929,-1.282803253,1.509425887
2016-12-06 14,2.063704509,1.942234531,-0.245385956,0.27220614,-0.972120914,-1.255666814,1.509425887
2016-12-06 15,2.118700524,1.956272402,-0.246182455,0.274468613,-0.894611114,-1.225534404,1.509425887
2016-12-06 16,2.1467717,2.004979313,-0.244775323,0.271921393,-0.874710623,-1.206072415,1.509425887
2016-12-06 17,2.106671685,2.015637937,-0.244973295,0.276075497,-0.899041378,-1.205913826,1.509425887
